ano;mes;hom_doloso;lesao_corp_morte;latrocinio;cvli;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias;fase;data;trimestre;semestre;total_crimes_patrimonio;tem_cvli
2010;9;360;1.0;21;382.0;34.0;416;310;6584;402.0;211.0;3673.0;5200;590.0;671;6461;1489;211;411;135;5;5.0;4.0;150.0;0.0;847;9718;1408;2451;854.0;1808.0;0.0;7340;13861;1.0;113.0;5.0;2035.0;1080;447.0;550.0;114.0;1263;1733.0;399.0;1003.0;45.0;6372.0;472.0;36;3.0;2.0;1.0;54971.0;3;2010-09-01;3;2;23579;1
2010;10;406;7.0;16;429.0;71.0;500;408;7116;359.0;219.0;3832.0;5266;607.0;765;6638;1590;170;427;123;1;3.0;3.0;153.0;0.0;924;10032;1545;2381;860.0;1721.0;0.0;7579;14086;0.0;122.0;5.0;1946.0;1220;504.0;606.0;135.0;1219;1924.0;425.0;1036.0;48.0;6524.0;494.0;34;3.0;0.0;0.0;56358.0;3;2010-10-01;4;2;24118;1
2010;11;364;1.0;7;372.0;102.0;474;368;6606;442.0;182.0;3291.0;4925;518.0;646;6089;1413;266;338;107;1;3.0;6.0;138.0;0.0;801;9162;1318;2333;869.0;1713.0;0.0;7237;13470;1.0;135.0;7.0;2150.0;1391;509.0;721.0;187.0;1271;1993.0;451.0;1057.0;54.0;6449.0;462.0;40;4.0;2.0;0.0;54447.0;3;2010-11-01;4;2;22632;1
2010;12;417;1.0;12;430.0;55.0;485;372;8019;476.0;250.0;3740.0;4544;443.0;620;5607;1480;287;371;124;3;2.0;11.0;171.0;0.0;834;8890;1382;2991;912.0;1916.0;0.0;7658;14859;0.0;129.0;4.0;2079.0;1135;465.0;546.0;147.0;1333;1905.0;341.0;1007.0;48.0;6873.0;527.0;45;4.0;3.0;0.0;57604.0;3;2010-12-01;4;2;23749;1
2011;1;425;5.0;9;439.0;61.0;500;413;8272;396.0;179.0;3923.0;4771;505.0;616;5892;1567;231;409;92;4;1.0;4.0;138.0;0.0;865;9203;1423;2822;763.0;2037.0;0.0;7969;15014;2.0;143.0;14.0;2025.0;1068;428.0;527.0;136.0;1375;1858.0;409.0;867.0;42.0;7403.0;488.0;52;1.0;0.0;0.0;57852.0;3;2011-01-01;1;1;24217;1
2011;2;368;2.0;7;377.0;39.0;416;379;7844;416.0;187.0;3727.0;4742;516.0;588;5846;1490;234;453;81;3;2.0;8.0;185.0;0.0;835;9137;1227;3130;851.0;2022.0;0.0;7951;15181;0.0;144.0;5.0;2121.0;1094;430.0;521.0;165.0;1288;1874.0;405.0;853.0;41.0;7172.0;451.0;47;2.0;0.0;0.0;57840.0;3;2011-02-01;1;1;24318;1
2011;3;381;6.0;9;396.0;68.0;464;395;7143;434.0;243.0;3716.0;5215;515.0;621;6351;1544;226;401;129;5;0.0;6.0;162.0;0.0;892;9716;1354;4622;860.0;2215.0;0.0;8249;17300;0.0;148.0;7.0;2267.0;1283;519.0;644.0;153.0;1329;2434.0;501.0;1197.0;62.0;7072.0;521.0;37;3.0;1.0;2.0;62560.0;3;2011-03-01;1;1;27016;1
2011;4;403;7.0;6;416.0;68.0;484;387;7100;389.0;186.0;3735.0;4687;495.0;598;5780;1491;239;414;105;1;2.0;13.0;178.0;0.0;909;9132;1293;2579;852.0;1933.0;0.0;8132;14789;1.0;144.0;20.0;2119.0;1370;561.0;692.0;157.0;1233;2432.0;552.0;1141.0;70.0;7313.0;469.0;60;1.0;0.0;0.0;58691.0;3;2011-04-01;2;1;23921;1
2011;5;368;3.0;10;381.0;74.0;455;353;6423;417.0;220.0;3796.0;4640;496.0;559;5695;1462;273;408;88;5;0.0;8.0;173.0;0.0;811;8923;1360;2689;939.0;2054.0;0.0;8195;15237;0.0;222.0;15.0;2636.0;1409;521.0;745.0;185.0;1277;2370.0;556.0;1176.0;75.0;6859.0;452.0;46;6.0;2.0;0.0;59364.0;3;2011-05-01;2;1;24160;1
2011;6;307;2.0;18;327.0;62.0;389;272;6396;395.0;181.0;3979.0;4433;445.0;502;5380;1439;247;372;97;2;1.0;7.0;188.0;0.0;782;8515;1244;2637;886.0;1847.0;0.0;7536;14150;0.0;186.0;12.0;2465.0;1246;500.0;603.0;173.0;1300;1982.0;447.0;1291.0;93.0;6453.0;498.0;42;2.0;0.0;0.0;56247.0;3;2011-06-01;2;1;22665;1
2011;7;331;2.0;6;339.0;37.0;376;326;6682;365.0;219.0;3995.0;4562;482.0;533;5577;1604;221;393;91;3;0.0;13.0;176.0;0.0;822;8900;1265;2587;897.0;1725.0;0.0;7340;13814;1.0;192.0;8.0;2528.0;1291;498.0;649.0;163.0;1285;2111.0;442.0;1355.0;58.0;6205.0;438.0;40;7.0;1.0;0.0;56198.0;3;2011-07-01;3;2;22714;1
2011;8;371;2.0;11;384.0;18.0;402;352;7067;423.0;226.0;4289.0;4725;458.0;537;5720;1642;253;354;82;5;1.0;12.0;190.0;0.0;855;9114;1250;2641;920.0;1790.0;0.0;7720;14321;0.0;194.0;13.0;2788.0;1291;545.0;629.0;153.0;1467;2136.0;462.0;1838.0;73.0;7005.0;465.0;38;6.0;0.0;0.0;59713.0;3;2011-08-01;3;2;23435;1
2011;9;323;4.0;8;335.0;23.0;358;333;6486;448.0;234.0;3935.0;4527;407.0;546;5480;1629;242;343;90;4;3.0;14.0;159.0;0.0;920;8884;1274;2630;954.0;1623.0;0.0;7694;14175;1.0;157.0;18.0;2611.0;1287;489.0;639.0;189.0;1374;2049.0;486.0;1515.0;59.0;6440.0;414.0;35;2.0;3.0;0.0;56593.0;3;2011-09-01;3;2;23059;1
2011;10;318;2.0;11;331.0;20.0;351;345;7036;404.0;213.0;3868.0;4137;397.0;511;5045;1695;257;394;115;1;1.0;6.0;143.0;0.0;878;8535;1413;2392;922.0;1603.0;0.0;7475;13805;2.0;135.0;10.0;2471.0;1188;503.0;544.0;167.0;1374;2037.0;438.0;1404.0;53.0;6519.0;427.0;36;4.0;0.0;1.0;56597.0;3;2011-10-01;4;2;22340;1
2011;11;339;2.0;10;351.0;33.0;384;329;6524;380.0;205.0;3552.0;4076;372.0;437;4885;1595;300;355;92;0;1.0;5.0;158.0;0.0;867;8258;1263;2382;831.0;1592.0;0.0;7508;13576;3.0;153.0;8.0;2598.0;1359;536.0;674.0;172.0;1483;2185.0;539.0;1521.0;47.0;6200.0;425.0;38;6.0;0.0;0.0;55043.0;3;2011-11-01;4;2;21834;1
2011;12;345;3.0;13;361.0;20.0;381;358;7736;404.0;220.0;4219.0;4163;303.0;418;4884;1615;350;356;108;4;1.0;4.0;148.0;0.0;901;8371;1227;2958;805.0;1526.0;0.0;8122;14638;0.0;115.0;13.0;2617.0;1387;612.0;638.0;172.0;1357;2270.0;533.0;1482.0;67.0;6632.0;440.0;48;4.0;0.0;2.0;59577.0;3;2011-12-01;4;2;23009;1
2012;1;329;2.0;12;343.0;38.0;381;412;7490;492.0;202.0;3733.0;4094;362.0;417;4873;1630;299;384;104;3;2.0;4.0;154.0;0.0;972;8425;1386;3210;857.0;1607.0;0.0;8126;15186;0.0;166.0;13.0;2560.0;1379;586.0;645.0;176.0;1413;2239.0;497.0;1302.0;65.0;6827.0;513.0;44;1.0;0.0;1.0;58558.0;3;2012-01-01;1;1;23611;1
2012;2;395;2.0;14;411.0;35.0;446;538;7849;479.0;175.0;3722.0;4533;379.0;458;5370;1981;288;457;108;3;2.0;6.0;146.0;0.0;960;9321;1367;5368;869.0;1880.0;0.0;8379;17863;1.0;123.0;18.0;2328.0;1171;507.0;545.0;138.0;1351;2139.0;477.0;1239.0;56.0;6810.0;484.0;55;1.0;0.0;0.0;61283.0;3;2012-02-01;1;1;27184;1
2012;3;394;2.0;17;413.0;38.0;451;369;7540;548.0;168.0;4092.0;4372;407.0;479;5258;2026;348;479;147;0;2.0;6.0;175.0;0.0;998;9439;1431;2823;929.0;1667.0;0.0;8506;15356;1.0;151.0;5.0;2857.0;1549;638.0;736.0;208.0;1643;2309.0;564.0;1617.0;78.0;7350.0;484.0;54;4.0;1.0;0.0;62187.0;3;2012-03-01;1;1;24795;1
2012;4;342;2.0;7;351.0;45.0;396;387;7361;456.0;191.0;3769.0;4286;372.0;419;5077;2066;298;440;121;2;1.0;12.0;144.0;0.0;918;9079;1412;2509;867.0;1549.0;0.0;8030;14367;1.0;133.0;8.0;2346.0;1627;732.0;740.0;184.0;1633;2396.0;569.0;1358.0;46.0;6845.0;462.0;46;0.0;2.0;1.0;58264.0;3;2012-04-01;2;1;23446;1
2012;5;346;1.0;10;357.0;41.0;398;375;6916;473.0;203.0;3884.0;4676;410.0;495;5581;2047;342;456;148;1;2.0;11.0;156.0;0.0;930;9674;1373;2620;1036.0;1724.0;0.0;8793;15546;2.0;205.0;16.0;2809.0;1724;705.0;842.0;216.0;1803;2501.0;617.0;1397.0;47.0;6820.0;460.0;45;6.0;2.0;1.0;62143.0;3;2012-05-01;2;1;25220;1
2012;6;318;4.0;9;331.0;19.0;350;357;6926;485.0;209.0;3714.0;4047;355.0;424;4826;1743;287;446;102;1;5.0;5.0;120.0;0.0;877;8412;1266;2378;843.0;1461.0;0.0;7873;13821;0.0;243.0;8.0;2478.0;1736;753.0;823.0;199.0;1377;2416.0;620.0;1350.0;32.0;6574.0;494.0;34;5.0;1.0;0.0;57356.0;3;2012-06-01;2;1;22233;1
2012;7;298;5.0;15;318.0;49.0;367;329;7346;540.0;227.0;4164.0;4163;407.0;377;4947;1688;265;481;98;2;1.0;8.0;141.0;0.0;830;8461;1331;2476;856.0;1560.0;0.0;8429;14652;2.0;196.0;14.0;3245.0;1678;664.0;815.0;235.0;1408;2311.0;589.0;1451.0;43.0;6900.0;524.0;38;2.0;2.0;0.0;61308.0;3;2012-07-01;3;2;23113;1
2012;8;294;1.0;11;306.0;44.0;350;349;7328;515.0;220.0;4221.0;4041;371.0;345;4757;1751;328;422;100;2;3.0;7.0;167.0;0.0;919;8456;1309;2552;888.0;1647.0;0.0;8332;14728;2.0;140.0;7.0;3248.0;1644;665.0;813.0;206.0;1395;2361.0;627.0;1515.0;53.0;7025.0;517.0;51;1.0;0.0;0.0;60926.0;3;2012-08-01;3;2;23184;1
2012;9;331;0.0;13;344.0;15.0;359;327;7214;540.0;180.0;4092.0;3553;337.0;348;4238;1754;247;419;104;1;5.0;11.0;128.0;0.0;833;7740;1283;2233;787.0;1439.0;0.0;7570;13312;4.0;108.0;6.0;2631.0;1437;633.0;670.0;169.0;1300;2091.0;526.0;1353.0;51.0;6838.0;518.0;48;5.0;2.0;0.0;56387.0;3;2012-09-01;3;2;21052;1
2012;10;314;0.0;18;332.0;31.0;363;376;7791;561.0;224.0;4296.0;4029;349.0;350;4728;1762;315;420;89;1;1.0;10.0;156.0;0.0;828;8310;1382;2506;902.0;1599.0;0.0;8336;14725;0.0;135.0;8.0;3182.0;1545;636.0;737.0;214.0;1473;2268.0;678.0;1244.0;46.0;7365.0;552.0;47;2.0;1.0;0.0;62040.0;3;2012-10-01;4;2;23035;1
2012;11;325;2.0;8;335.0;38.0;373;343;6900;490.0;206.0;3744.0;3898;312.0;362;4572;1728;288;398;96;2;1.0;4.0;151.0;0.0;893;8133;1362;2353;763.0;1413.0;0.0;8125;14016;0.0;127.0;9.0;3031.0;1678;680.0;818.0;209.0;1374;2306.0;741.0;1252.0;55.0;6369.0;463.0;26;2.0;0.0;1.0;56523.0;3;2012-11-01;4;2;22149;1
2012;12;395;3.0;8;406.0;26.0;432;412;8805;496.0;239.0;4124.0;3868;301.0;367;4536;1889;351;411;104;2;5.0;8.0;145.0;0.0;874;8325;1361;2841;841.0;1470.0;0.0;8654;15167;0.0;110.0;7.0;2848.0;1522;635.0;733.0;189.0;1276;2356.0;687.0;1161.0;46.0;7515.0;504.0;50;1.0;3.0;0.0;61758.0;3;2012-12-01;4;2;23492;1
2013;1;397;2.0;11;410.0;29.0;439;383;6800;514.0;175.0;3396.0;4352;348.0;405;5105;1946;336;489;125;0;4.0;8.0;155.0;0.0;808;8976;1413;3492;771.0;1524.0;0.0;8911;16111;1.0;166.0;10.0;3328.0;1751;708.0;863.0;218.0;1542;2496.0;788.0;1160.0;59.0;7026.0;554.0;46;2.0;0.0;0.0;61491.0;3;2013-01-01;1;1;25087;1
2013;2;389;4.0;6;399.0;29.0;428;457;8371;512.0;171.0;3462.0;4678;372.0;421;5471;1909;258;452;118;2;6.0;9.0;136.0;0.0;817;9178;1316;4743;806.0;1727.0;0.0;8963;17555;1.0;138.0;9.0;2780.0;1866;740.0;896.0;271.0;1485;2854.0;859.0;1169.0;50.0;7171.0;499.0;44;4.0;1.0;0.0;64179.0;3;2013-02-01;1;1;26733;1
2013;3;411;1.0;11;423.0;38.0;461;479;7944;508.0;163.0;3895.0;4792;366.0;462;5620;2256;262;534;139;0;1.0;14.0;129.0;0.0;990;9945;1509;2319;873.0;1438.0;0.0;8698;14837;0.0;152.0;13.0;3060.0;2151;868.0;1046.0;275.0;1620;3168.0;992.0;1430.0;75.0;7574.0;560.0;64;4.0;1.0;0.0;64660.0;3;2013-03-01;1;1;24782;1
2013;4;417;8.0;10;435.0;37.0;472;352;7310;545.0;146.0;3775.0;4934;400.0;415;5749;2185;290;524;131;4;11.0;6.0;196.0;0.0;978;10074;1414;2406;927.0;1357.0;0.0;8471;14575;0.0;140.0;2.0;3316.0;2096;833.0;1060.0;250.0;1769;3112.0;999.0;1462.0;62.0;6877.0;577.0;38;1.0;1.0;0.0;63662.0;3;2013-04-01;2;1;24649;1
2013;5;430;2.0;8;440.0;41.0;481;396;7301;482.0;175.0;3600.0;5194;467.0;550;6211;2139;307;661;131;2;2.0;16.0;198.0;0.0;1028;10695;1429;2476;923.0;1415.0;0.0;8395;14638;0.0;125.0;2.0;3217.0;2041;812.0;1031.0;246.0;1728;3084.0;887.0;1561.0;68.0;6960.0;499.0;48;4.0;1.0;1.0;64934.0;3;2013-05-01;2;1;25333;1
2013;6;362;4.0;16;382.0;26.0;408;378;7346;483.0;195.0;3988.0;4720;497.0;494;5711;2242;229;641;110;3;3.0;15.0;178.0;0.0;948;10080;1432;2601;870.0;1422.0;0.0;8135;14460;0.0;161.0;11.0;3034.0;1815;708.0;950.0;191.0;1646;3207.0;907.0;1506.0;44.0;6810.0;513.0;35;5.0;1.0;0.0;62910.0;3;2013-06-01;2;1;24540;1
2013;7;302;1.0;11;314.0;36.0;350;317;6700;480.0;176.0;3941.0;4964;470.0;523;5957;2242;256;625;141;3;3.0;11.0;161.0;0.0;989;10388;1501;3256;947.0;1545.0;0.0;8837;16086;0.0;174.0;13.0;3114.0;1794;663.0;968.0;206.0;1861;2860.0;975.0;1731.0;47.0;6307.0;368.0;36;5.0;1.0;2.0;64980.0;3;2013-07-01;3;2;26474;1
2013;8;407;3.0;17;427.0;27.0;454;344;6706;457.0;217.0;4304.0;5333;535.0;627;6495;2525;290;610;127;1;3.0;8.0;159.0;0.0;1044;11262;1549;2653;934.0;1445.0;0.0;8099;14680;0.0;172.0;18.0;3241.0;1922;753.0;985.0;219.0;1904;2851.0;866.0;1621.0;57.0;6659.0;405.0;30;4.0;3.0;0.0;65047.0;3;2013-08-01;3;2;25942;1
2013;9;378;4.0;16;398.0;41.0;439;449;7150;509.0;245.0;4313.0;5098;572.0;632;6302;2382;282;588;105;2;7.0;14.0;156.0;0.0;951;10789;1578;2885;886.0;1913.0;0.0;8562;15824;0.0;169.0;13.0;2857.0;1973;801.0;966.0;240.0;1950;2942.0;1052.0;1445.0;72.0;6866.0;424.0;34;4.0;3.0;0.0;65831.0;3;2013-09-01;3;2;26613;1
2013;10;377;3.0;12;392.0;38.0;430;441;7508;520.0;184.0;4142.0;5531;529.0;579;6639;2639;295;546;120;1;4.0;8.0;169.0;0.0;1101;11522;1588;2659;934.0;1497.0;0.0;8718;15396;0.0;168.0;5.0;3139.0;2141;937.0;999.0;262.0;2077;3099.0;1091.0;1674.0;52.0;7117.0;497.0;41;5.0;2.0;1.0;68030.0;3;2013-10-01;4;2;26918;1
2013;11;414;2.0;13;429.0;31.0;460;420;7278;467.0;189.0;4116.0;5355;473.0;542;6370;2644;309;609;127;2;4.0;12.0;142.0;0.0;1101;11320;1441;2514;839.0;1372.0;0.0;7921;14087;1.0;152.0;14.0;2645.0;1836;759.0;903.0;221.0;1906;2838.0;969.0;1662.0;36.0;6870.0;443.0;45;4.0;2.0;0.0;63796.0;3;2013-11-01;4;2;25407;1
2013;12;461;5.0;17;483.0;43.0;526;532;8207;408.0;195.0;4184.0;5667;436.0;523;6626;2893;420;661;117;1;2.0;11.0;122.0;0.0;1108;11961;1498;2687;902.0;1290.0;0.0;8189;14566;0.0;151.0;7.0;2678.0;1841;727.0;933.0;216.0;1867;2763.0;973.0;1131.0;37.0;7452.0;483.0;41;6.0;0.0;0.0;65609.0;3;2013-12-01;4;2;26527;1
2014;1;464;3.0;15;482.0;50.0;532;557;9050;555.0;194.0;4064.0;6625;473.0;662;7760;3206;489;774;126;6;4.0;9.0;121.0;0.0;1275;13770;1638;3268;938.0;1538.0;0.0;9880;17262;0.0;178.0;31.0;3017.0;2356;1160.0;1012.0;219.0;2342;3095.0;1091.0;1494.0;47.0;9034.0;628.0;66;3.0;0.0;0.0;75403.0;3;2014-01-01;1;1;31032;1
2014;2;482;5.0;16;503.0;56.0;559;543;8093;555.0;166.0;3787.0;6555;461.0;621;7637;3025;418;728;140;4;5.0;14.0;123.0;0.0;1167;13261;1484;3274;940.0;1349.0;0.0;8809;15856;0.0;154.0;18.0;2873.0;2126;904.0;1021.0;234.0;2167;3095.0;1114.0;1289.0;58.0;8049.0;520.0;63;3.0;1.0;0.0;69434.0;3;2014-02-01;1;1;29117;1
2014;3;510;5.0;10;525.0;46.0;571;544;8357;479.0;214.0;3938.0;7014;555.0;639;8208;2947;401;773;125;2;4.0;16.0;94.0;0.0;1141;13711;1640;4564;974.0;1577.0;0.0;9248;18003;1.0;175.0;17.0;2745.0;2046;871.0;1002.0;228.0;2355;3154.0;1077.0;1533.0;60.0;8154.0;563.0;59;2.0;5.0;0.0;72915.0;3;2014-03-01;1;1;31714;1
2014;4;449;1.0;17;467.0;37.0;504;559;7484;469.0;194.0;3638.0;6777;554.0;657;7988;3073;371;758;120;3;5.0;9.0;142.0;0.0;1239;13708;1498;2612;939.0;1124.0;0.0;8229;14402;0.0;129.0;14.0;2700.0;2161;885.0;1077.0;250.0;2426;3105.0;1001.0;1700.0;73.0;7440.0;532.0;41;3.0;1.0;0.0;67358.0;3;2014-04-01;2;1;28110;1
2014;5;444;3.0;8;455.0;53.0;508;505;6249;442.0;161.0;3941.0;7033;573.0;571;8177;3073;520;728;139;1;4.0;9.0;111.0;0.0;1168;13930;1510;2576;876.0;1153.0;0.0;8116;14231;0.0;163.0;17.0;2864.0;2086;900.0;975.0;251.0;2495;2884.0;817.0;1929.0;67.0;6689.0;451.0;32;3.0;2.0;0.0;66175.0;3;2014-05-01;2;1;28161;1
2014;6;377;1.0;18;396.0;45.0;441;503;7229;429.0;185.0;3831.0;6716;616.0;565;7897;2635;386;649;104;0;2.0;6.0;88.0;0.0;1046;12813;1391;2952;782.0;1198.0;0.0;8738;15061;0.0;134.0;13.0;2793.0;2040;923.0;912.0;235.0;2003;2704.0;735.0;1511.0;59.0;6843.0;447.0;25;3.0;2.0;0.0;65397.0;3;2014-06-01;2;1;27874;1
2014;7;370;4.0;14;388.0;57.0;445;439;6070;442.0;156.0;3573.0;7196;647.0;592;8435;2479;442;650;95;2;1.0;14.0;136.0;0.0;1110;13364;1456;3248;1023.0;1287.0;0.0;9338;16352;0.0;125.0;6.0;3146.0;2220;966.0;1013.0;286.0;2105;2741.0;798.0;2109.0;83.0;6376.0;429.0;38;2.0;2.0;0.0;67615.0;3;2014-07-01;3;2;29716;1
2014;8;373;4.0;9;386.0;45.0;431;419;6250;450.0;185.0;3964.0;6715;748.0;505;7968;2411;448;546;104;3;2.0;5.0;110.0;0.0;916;12513;1493;2364;970.0;1184.0;0.0;7670;13681;0.0;139.0;7.0;2871.0;2436;1113.0;1077.0;289.0;1995;2846.0;913.0;1674.0;52.0;6609.0;493.0;38;3.0;2.0;0.0;65097.0;3;2014-08-01;3;2;26194;1
2014;9;345;4.0;7;356.0;49.0;405;528;6884;482.0;153.0;4112.0;6478;759.0;533;7770;2270;481;512;76;1;6.0;2.0;114.0;0.0;885;12117;1341;2566;945.0;1302.0;0.0;7828;13982;0.0;152.0;9.0;3000.0;2480;1134.0;1122.0;280.0;1951;2862.0;942.0;2314.0;77.0;7125.0;510.0;55;2.0;1.0;0.0;67511.0;3;2014-09-01;3;2;26099;1
2014;10;375;3.0;11;389.0;45.0;434;542;7247;474.0;163.0;4014.0;6741;793.0;649;8183;2289;545;499;82;4;4.0;6.0;120.0;0.0;1095;12827;1429;2606;991.0;1310.0;0.0;8199;14535;0.0;184.0;8.0;3298.0;2344;1056.0;1118.0;215.0;1860;2900.0;1030.0;1651.0;61.0;7224.0;524.0;41;4.0;1.0;0.0;68540.0;3;2014-10-01;4;2;27362;1
2014;11;345;2.0;11;358.0;63.0;421;582;7044;472.0;156.0;3821.0;6248;820.0;609;7677;2413;602;524;97;2;2.0;6.0;117.0;0.0;1081;12521;1377;2660;894.0;1252.0;0.0;8024;14207;0.0;149.0;6.0;2824.0;2414;1112.0;1088.0;272.0;1671;2742.0;872.0;1685.0;76.0;6837.0;558.0;48;4.0;1.0;0.0;65986.0;3;2014-11-01;4;2;26728;1
2014;12;408;6.0;16;430.0;38.0;468;645;7604;427.0;153.0;3916.0;6363;759.0;711;7833;2830;787;601;97;0;5.0;4.0;139.0;0.0;1164;13460;1426;2834;872.0;1259.0;0.0;8377;14768;0.0;125.0;22.0;2639.0;2224;1039.0;1011.0;217.0;1857;2688.0;799.0;1290.0;58.0;7019.0;546.0;39;1.0;0.0;0.0;67296.0;3;2014-12-01;4;2;28228;1
2015;1;439;1.0;11;451.0;65.0;516;618;7747;485.0;166.0;3522.0;6928;915.0;702;8545;2874;735;666;105;2;4.0;3.0;110.0;0.0;1323;14367;1593;3396;832.0;1451.0;0.0;9082;16354;1.0;143.0;9.0;3171.0;2492;1101.0;1198.0;232.0;2328;2905.0;934.0;1496.0;58.0;7272.0;577.0;54;2.0;3.0;0.0;71617.0;3;2015-01-01;1;1;30721;1
2015;2;326;8.0;10;344.0;83.0;427;479;6757;346.0;134.0;2966.0;6421;906.0;499;7826;2494;507;562;78;3;4.0;10.0;136.0;0.0;1253;12873;1334;4975;776.0;1854.0;0.0;8365;17304;0.0;124.0;14.0;2378.0;2334;1048.0;1078.0;246.0;1969;2809.0;903.0;1431.0;57.0;6135.0;500.0;43;2.0;1.0;0.0;65058.0;3;2015-02-01;1;1;30177;1
2015;3;382;1.0;15;398.0;54.0;452;545;6795;439.0;144.0;3600.0;6145;904.0;586;7635;2861;548;609;106;2;3.0;13.0;165.0;0.0;1277;13219;1521;3368;988.0;1534.0;0.0;8311;15722;0.0;186.0;17.0;3266.0;2514;1068.0;1249.0;240.0;2310;3425.0;1010.0;1759.0;87.0;7088.0;593.0;55;13.0;3.0;0.0;69267.0;3;2015-03-01;1;1;28941;1
2015;4;339;4.0;21;364.0;59.0;423;490;6293;420.0;142.0;3358.0;5551;890.0;636;7077;2690;481;526;87;5;5.0;12.0;124.0;0.0;1140;12147;1321;2991;929.0;1383.0;0.0;7520;14144;1.0;154.0;13.0;2657.0;2252;894.0;1159.0;250.0;1968;3083.0;931.0;1958.0;57.0;6259.0;504.0;38;1.0;2.0;0.0;63077.0;3;2015-04-01;2;1;26291;1
2015;5;347;2.0;8;357.0;44.0;401;482;5844;354.0;159.0;3322.0;5416;916.0;643;6975;2451;559;525;83;3;1.0;5.0;147.0;0.0;1216;11965;1432;3256;951.0;1436.0;0.0;7759;14834;1.0;206.0;7.0;3019.0;2256;917.0;1177.0;206.0;2031;3094.0;806.0;1878.0;57.0;5992.0;520.0;44;4.0;4.0;1.0;64230.0;3;2015-05-01;2;1;26799;1
2015;6;272;2.0;16;290.0;44.0;334;477;5535;389.0;140.0;3369.0;4421;896.0;619;5936;2254;566;465;96;3;1.0;5.0;106.0;3.0;1243;10678;1333;2974;968.0;1514.0;5.0;7475;14269;0.0;192.0;10.0;2940.0;2134;845.0;1134.0;204.0;1768;3128.0;798.0;1676.0;57.0;5678.0;493.0;52;4.0;1.0;1.0;60357.0;3;2015-06-01;2;1;24947;1
2015;7;306;2.0;9;317.0;61.0;378;484;5711;427.0;146.0;3399.0;4844;964.0;602;6410;2425;542;595;96;1;3.0;8.0;98.0;24.0;1167;11369;1381;2856;852.0;1488.0;220.0;7484;14281;0.0;183.0;11.0;3146.0;2543;1122.0;1230.0;231.0;1905;3028.0;842.0;1802.0;83.0;5917.0;498.0;38;2.0;2.0;0.0;63135.0;3;2015-07-01;3;2;25650;1
2015;8;336;2.0;11;349.0;49.0;398;467;6268;436.0;154.0;3603.0;4825;1109.0;628;6562;2322;486;530;100;0;2.0;5.0;93.0;17.0;1173;11290;1390;2840;860.0;1632.0;170.0;7255;14147;0.0;191.0;10.0;2970.0;2461;1032.0;1273.0;201.0;1837;3136.0;885.0;1781.0;71.0;5993.0;487.0;45;1.0;0.0;0.0;63173.0;3;2015-08-01;3;2;25437;1
2015;9;351;0.0;6;357.0;58.0;415;598;6165;388.0;141.0;3304.0;4760;1195.0;793;6748;2417;536;561;91;2;2.0;8.0;125.0;21.0;1151;11662;1419;3138;889.0;2072.0;187.0;7776;15481;1.0;162.0;6.0;2760.0;2267;953.0;1151.0;204.0;1851;2864.0;872.0;1671.0;93.0;5914.0;592.0;48;8.0;2.0;0.0;63327.0;3;2015-09-01;3;2;27143;1
2015;10;380;2.0;10;392.0;52.0;444;410;6531;383.0;150.0;3400.0;5076;1073.0;719;6868;2500;661;514;109;1;3.0;3.0;106.0;19.0;1202;11986;1388;2734;896.0;1738.0;201.0;7237;14194;0.0;156.0;14.0;2959.0;2410;1055.0;1222.0;198.0;1848;2984.0;883.0;1724.0;100.0;6422.0;509.0;34;2.0;0.0;0.0;64029.0;3;2015-10-01;4;2;26180;1
2015;11;340;5.0;5;350.0;47.0;397;479;6774;405.0;156.0;3072.0;5410;1167.0;651;7228;2611;684;591;115;2;4.0;4.0;114.0;17.0;1189;12559;1455;2771;845.0;1552.0;149.0;7184;13956;0.0;193.0;7.0;3046.0;2213;898.0;1149.0;211.0;1925;2932.0;780.0;1649.0;97.0;6124.0;552.0;31;4.0;2.0;0.0;63006.0;3;2015-11-01;4;2;26515;1
2015;12;382;3.0;11;396.0;29.0;425;480;6956;415.0;152.0;3456.0;5640;1103.0;727;7470;3136;920;612;122;3;1.0;7.0;94.0;17.0;1436;13818;1377;3049;988.0;1533.0;154.0;8058;15159;0.0;138.0;15.0;3283.0;2213;1129.0;941.0;191.0;1923;2644.0;720.0;1377.0;77.0;6138.0;523.0;51;5.0;3.0;0.0;67080.0;3;2015-12-01;4;2;28977;1
